Station Code,Location,Grid Reference,Easting,Northing,Date,Time,Q,NO2-N (mg/l),Q,NO3-N (mg/l),Q,P(SOL) (mg/l),Q,P(TOT) (mg/l),Q,TON (mg/l)
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,03/12/2018,1112,,0.013,,1.12,,0.08,,0.15,,1.13
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,15/01/2019,1040,,0.008,,1.04,,0.07,,0.14,,1.05
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,14/02/2019,1053,<  ,0.005,,0.97,,0.05,,0.16,,0.97
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,26/03/2019,1053,,0.005,,0.63,,0.03,,0.12,,0.63
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,10/04/2019,914,,0.006,,0.56,,0.01,,0.13,,0.57
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,16/05/2019,1152,<  ,0.005,<  ,0.06,,0.01,,0.13,<  ,0.06
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,12/06/2019,933,<  ,0.005,<  ,0.06,,0.03,,0.14,<  ,0.06
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,16/07/2019,917,,0.013,,0.32,,0.05,,0.08,,0.33
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,12/08/2019,931,,0.011,,0.17,,0.08,,0.15,,0.18
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,12/09/2019,1112,,0.009,,0.23,,0.1,,0.16,,0.24
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,09/10/2019,1113,,0.014,,0.31,,0.12,,0.17,,0.32
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,05/11/2019,1158,,0.015,,0.59,,0.1,,0.15,,0.6
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,02/12/2019,1325,,0.01,,0.66,,0.11,,0.14,,0.67
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,23/01/2020,1258,,0.012,,0.96,,0.1,,0.12,,0.97
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,19/02/2020,1149,,0.012,,1.01,,0.09,,0.13,,1.02
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,23/03/2020,1118,,0.009,,0.94,,0.09,,,,0.95
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,10/06/2020,1207,,0.023,,0.47,,0.07,,0.11,,0.49
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,07/07/2020,851,,0.011,,0.44,,0.07,,0.11,,0.45
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,04/08/2020,1134,,0.01,,0.3,,0.07,,0.15,,0.31
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,08/09/2020,811,,0.006,<  ,0.06,,0.09,,0.15,<  ,0.06
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,06/10/2020,1140,,0.019,,0.86,,0.1,,0.18,,0.88
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,03/11/2020,1204,,0.011,,0.48,,0.1,,0.14,,0.49
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,30/11/2020,1235,,0.008,,0.63,,0.11,,0.13,,0.64
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,21/01/2021,1155,<  ,0.005,,0.92,,0.09,,0.1,,0.92
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,17/02/2021,1141,<  ,0.005,,1.02,,0.11,,0.13,,1.02
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,22/03/2021,1124,,0.006,,1,,0.1,,0.09,,1.01
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,14/04/2021,854,,0.01,,1.03,,0.06,,0.06,,1.04
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,20/05/2021,1017,,0.012,,0.11,<  ,0.01,,0.07,,0.12
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,16/06/2021,1118,,0.013,,0.27,,0.04,,0.1,,0.28
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,20/07/2021,1128,,0.009,,0.12,,0.05,,0.09,,0.13
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,16/08/2021,1445,,0.023,,0.65,,0.12,,0.13,,0.67
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,16/09/2021,1038,,0.015,,0.39,,0.14,,0.15,,0.4
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,12/10/2021,1000,,0.017,,0.76,,0.11,,0.13,,0.78
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,02/11/2021,1036,,0.011,,1.17,,0.11,,0.17,,1.18
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,29/11/2021,1149,,0.015,,1.48,,0.08,,0.1,,1.49
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,20/01/2022,1056,,0.009,,1.13,,0.12,,0.13,,1.14
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,16/02/2022,1213,,0.01,,1.36,,0.1,,0.17,,1.37
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,21/03/2022,1120,,0.007,,1.36,,0.1,,0.11,,1.37
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,13/04/2022,908,,0.011,,0.76,,0.02,,0.09,,0.77
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,19/05/2022,1006,,0.022,,0.74,,0.05,,0.12,,0.76
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,15/06/2022,841,,0.016,,0.52,,0.07,,0.08,,0.54
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,19/07/2022,933,,0.023,,0.52,,0.08,,0.09,,0.54
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,15/08/2022,1021,,0.011,,0.27,,0.08,,0.11,,0.28
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,15/09/2022,1043,,0.025,,0.64,,0.12,,0.14,,0.66
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,11/10/2022,1030,,0.016,,0.75,,0.12,,0.15,,0.77
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,01/11/2022,1127,,0.017,,1.13,,0.11,,0.19,,1.15
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,28/11/2022,900,,0.009,,0.96,,0.12,,0.14,,0.97
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,19/01/2023,900,,0.013,,1.32,,0.11,,0.12,,1.33
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,15/02/2023,900,,0.015,,1.53,,0.1,,0.11,,1.54
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,13/03/2023,1104,,0.019,,1.31,,0.11,,0.22,,1.33
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,18/04/2023,900,,0.009,,1.18,,0.08,,0.11,,1.19
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,17/05/2023,946,,0.012,,1.03,,0.07,,0.08,,1.04
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,15/06/2023,1050,,0.021,,0.42,,0.02,,0.08,,0.44
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,18/07/2023,853,,0.02,,0.73,,0.08,,0.12,,0.75
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,03/10/2023,900,,0.03,,0.57,,0.07,,,,0.6
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,07/11/2023,900,,0.016,,0.81,,0.08,,,,0.83
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,04/12/2023,900,,0.008,,0.95,,0.09,,,,0.96
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,22/01/2024,1019,,0.01,,1.11,,0.08,,0.14,,1.12
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,14/02/2024,1046,,0.013,,1.18,,0.08,,0.09,,1.19
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,11/03/2024,1224,,0.009,,1.31,,0.08,,0.09,,1.32
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,16/04/2024,818,,0.012,,1.07,,0.07,,0.14,,1.08
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,15/05/2024,1220,,0.016,,1.06,,0.06,,0.08,,1.08
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,11/06/2024,1041,,0.023,,1,,0.09,,0.13,,1.02
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,08/07/2024,954,,0.021,,0.75,,0.07,,0.11,,0.77
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,13/08/2024,1005,,0.011,,0.33,,0.06,,0.15,,0.34
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,12/09/2024,1003,,0.017,,0.81,,0.08,,0.14,,0.83
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,10/10/2024,1003,,0.023,,0.71,,0.08,,0.13,,0.74
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,04/11/2024,1013,,0.021,,0.82,,0.07,,0.12,,0.84
10427,LOWER BANN AT THE CUTS,C855303,285553,430211,04/12/2024,1142,,0.012,,0.94,,0.08,,0.14,,0.96
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/01/1990,1000,,0.02,,1.2,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,22/02/1990,1000,,0.02,,3.3,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,23/03/1990,1000,,0.02,,3.4,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,30/04/1990,1130,,0.02,,1.1,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,29/05/1990,930,,0.02,,2.4,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,27/06/1990,1030,,0.02,,1.2,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,26/07/1990,1000,,0.02,,0.41,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/08/1990,1100,,0.02,,1.1,,0.13,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/09/1990,1100,,0.07,,,,0.22,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,23/10/1990,1000,,0.02,,2,,0.17,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,21/11/1990,950,,0.02,,1.2,,0.18,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,13/12/1990,1130,,0.03,,2.8,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,28/01/1991,1030,,0.02,,1.6,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,26/02/1991,1000,<  ,0.02,,2.8,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,27/03/1991,1030,,0.02,,5.1,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/05/1991,1130,,,,0.1,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/06/1991,1230,,0.03,,0.54,,0.15,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,23/07/1991,1000,,0.02,,0.87,,0.26,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,21/08/1991,1100,<  ,0.02,,0.19,,0.12,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,19/09/1991,1100,<  ,0.02,,0.34,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,18/11/1991,1100,<  ,0.02,,1.5,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,17/12/1991,1015,<  ,0.02,,1,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,27/01/1992,1030,,0.03,,1.9,,0.17,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,25/03/1992,1030,<  ,0.02,,1,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,23/04/1992,845,,0.02,,0.9,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,22/05/1992,900,<  ,0.02,,0.1,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,22/06/1992,910,,0.03,,0.6,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,22/07/1992,1106,<  ,0.02,,0.2,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,20/08/1992,1140,<  ,0.02,,0.1,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,18/09/1992,1100,<  ,0.02,,0.4,,0.06,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,20/10/1992,1115,<  ,0.02,,0.7,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,17/11/1992,1230,<  ,0.02,,0.8,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,09/12/1992,1045,,0.02,,1,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,18/01/1993,1030,<  ,0.02,,0.9,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,12/02/1993,1050,<  ,0.02,,1,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,08/03/1993,1115,<  ,0.02,,1.2,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,27/04/1993,1215,<  ,0.02,,0.6,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,26/05/1993,1140,<  ,0.02,,0.1,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/06/1993,1300,,0.02,,0.4,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/07/1993,1200,<  ,0.02,,0.1,,0.24,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,09/08/1993,1050,<  ,0.02,,1.2,,0.2,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,07/09/1993,1040,,0.03,,0.7,,0.32,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,06/10/1993,1130,<  ,0.02,,0.4,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,04/11/1993,1230,<  ,0.02,,0.6,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,03/12/1993,1220,<  ,0.02,,0.8,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,17/01/1994,1145,<  ,0.02,,1.2,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,15/02/1994,1030,<  ,0.02,,1.1,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,23/03/1994,1125,<  ,0.02,,0.8,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,08/04/1994,1100,<  ,0.02,,0.7,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,05/05/1994,1100,<  ,0.02,,0.5,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,14/06/1994,1240,<  ,0.02,,0.25,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,11/07/1994,1230,<  ,0.02,,0.6,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,10/08/1994,1135,<  ,0.02,,0.2,,0.06,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,08/09/1994,1115,<  ,0.02,,0.2,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,07/10/1994,1200,<  ,0.02,,0.2,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,08/11/1994,1045,<  ,0.02,,0.3,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,06/12/1994,1040,<  ,0.02,,0.8,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,13/01/1995,1115,<  ,0.02,,0.7,,0.06,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,13/02/1995,1115,,0.02,,1.1,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,14/03/1995,1215,,0.02,,1,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,12/04/1995,1145,<  ,0.02,,0.5,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,11/05/1995,1120,<  ,0.02,,0.1,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,09/06/1995,1105,<  ,0.02,<  ,0.05,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,03/07/1995,1155,<  ,0.02,,0.1,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,27/07/1995,1120,<  ,0.02,,0.1,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,25/08/1995,1115,<  ,0.02,,0.1,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,03/10/1995,1155,<  ,0.02,,0.3,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,02/11/1995,1150,<  ,0.02,,0.5,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,27/11/1995,1105,<  ,0.02,,1,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,23/01/1996,1155,<  ,0.02,,1.4,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,21/02/1996,1115,<  ,0.02,,1.3,,0.06,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,21/03/1996,1200,<  ,0.02,,1.3,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,19/04/1996,1045,<  ,0.02,,1.4,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,21/05/1996,1045,<  ,0.02,,0.6,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,19/06/1996,1120,,0.02,,0.2,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,22/07/1996,1145,<  ,0.02,,0.1,,0.06,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,21/08/1996,1145,<  ,0.02,,0.6,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,19/09/1996,1200,,0.02,,0.2,,0.12,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,18/10/1996,1100,<  ,0.02,,0.6,,0.13,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,18/11/1996,1115,,0.02,,1.12,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,18/12/1996,1045,,0.02,,1.3,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/01/1997,1105,<  ,0.02,,1.5,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/02/1997,1110,<  ,0.02,,1.74,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,25/03/1997,1105,<  ,0.02,,1.2,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,23/04/1997,1100,<  ,0.02,,0.5,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,22/05/1997,1115,<  ,0.02,,0.7,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,20/06/1997,1040,,0.02,,0.2,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,28/07/1997,1100,<  ,0.02,,0.2,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,26/08/1997,1200,<  ,0.02,,0.1,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/09/1997,1145,<  ,0.02,,0.4,,0.12,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,23/10/1997,1120,<  ,0.02,,0.5,,0.12,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,17/11/1997,1215,<  ,0.02,,0.9,,0.12,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,12/12/1997,1125,<  ,0.02,,1.4,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,26/01/1998,1130,,0.03,,1.6,,0.12,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,25/02/1998,1140,<  ,0.02,,1.5,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,26/03/1998,1130,<  ,0.02,,1.18,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/04/1998,1200,,0.02,,1,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,26/05/1998,1130,<  ,0.02,,0.3,<  ,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,25/06/1998,1125,<  ,0.02,,0.2,,0.06,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/07/1998,1150,<  ,0.02,,0.5,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/08/1998,1200,<  ,0.02,,0.59,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,22/09/1998,1140,<  ,0.02,,0.5,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,21/10/1998,1120,<  ,0.02,,0.6,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,19/11/1998,1140,<  ,0.02,,0.8,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,15/12/1998,1140,<  ,0.02,,0.89,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,25/01/1999,1230,<  ,0.02,,1.2,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,23/02/1999,1205,<  ,0.02,,1.1,,0.07,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,31/03/1999,1135,<  ,0.02,,0.83,,0.03,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,29/04/1999,1140,<  ,0.02,,0.4,<  ,0.01,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,28/05/1999,1135,<  ,0.02,<  ,0.1,,0.01,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,28/06/1999,1130,<  ,0.02,,0.41,,0.06,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,28/07/1999,1200,<  ,0.02,,0.31,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,26/08/1999,1230,<  ,0.02,,0.33,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,24/09/1999,1100,<  ,0.02,,0.51,,0.12,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,19/10/1999,1145,,0.02,,0.63,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,17/11/1999,1155,<  ,0.02,,0.63,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/12/1999,1130,<  ,0.02,,0.75,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,18/01/2000,1330,,0.0056098,,1.09,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/02/2000,1150,,0.0032368,,1.03,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/03/2000,1155,,0.0046662,,0.85,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,10/04/2000,1230,,0.007,,0.6,,0.04,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,15/05/2000,1245,,0.0027,<  ,0.04,,0.01,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/06/2000,1200,,0.0038,,0.05,,0.03,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,10/07/2000,1225,,0.003878,,0.23,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/08/2000,1155,,0.0023,<  ,0.05,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,12/09/2000,1150,,0.004,,0.08,,0.11,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,12/10/2000,1230,,0.0078,,0.38,,0.12,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,13/11/2000,1202,,0.009,,0.73,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,07/12/2000,1110,,0.0147,,0.95,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/01/2001,1030,,0.006,,0.97,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,15/02/2001,1045,,0.005,,0.99,,0.06,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,21/03/2001,1235,,0.0084,,0.68,,0.01,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,18/04/2001,945,,0.016,,1.39,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,15/05/2001,1200,,0.003,,0.05,,0.01,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,15/06/2001,1210,,0.002,,0.07,,0.03,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/07/2001,1240,,0.005,,0.18,,0.04,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/08/2001,1305,,0.008,,0.24,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,14/09/2001,1230,,0.022,<  ,0.05,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/10/2001,1110,,0.007,,0.09,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,15/11/2001,1130,,0.007,,0.44,<  ,0.01,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,10/12/2001,1200,,0.01,,0.86,,0.1,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/01/2002,1300,,0.004,,0.85,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,14/02/2002,955,,0.006,,1.04,,0.08,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,15/03/2002,1255,,0.003,,0.58,,0.04,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/04/2002,1035,,0.007,,0.24,<  ,0.01,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,14/05/2002,1220,,0.006,,0.2,,0.01,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,14/06/2002,1225,,0.005,,0.14,,0.03,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,18/07/2002,1200,,0.001,<  ,0.05,,0.05,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,14/08/2002,1220,,0.009,,0.26,,0.07,,0.18,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,10/09/2002,1225,,0.013,,0.46,,0.09,,0.14,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,08/10/2002,1200,,0.004,,0.17,,0.08,,0.12,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,07/11/2002,1115,,0.01,,0.6,,0.09,,,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,09/12/2002,1215,,0.007,,0.57,,0.09,,0.15,,
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,16/01/2003,1220,,0.012,,1.05,,0.08,,0.12,,1.06
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,10/02/2003,1230,,0.009,,1.02,,0.06,,0.14,,1.03
10429,LOWER BANN AT KILREA BR,C936133,293604,413277,13/03/2003,1305,,0.003,,0.83,,0.06,,0.11,,0.84
